#proteinId	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score
501671	IPR007087	Zinc finger, C2H2-type	ProfileScan	PS50157	ZINC_FINGER_C2H2_2	2	34,62,	61,84,	14.482,11.281
501671	IPR007087	Zinc finger, C2H2-type	ScanRegExp	PS00028	ZINC_FINGER_C2H2_1	2	36,64,	56,84,	NA,NA
501695	IPR011588	Glyoxalase/extradiol ring-cleavage dioxygenase	BlastProDom	PD002334	BHC3_RHOGO_P47233;	1	18,	137,	7e-22
501695	IPR004360	Glyoxalase/bleomycin resistance protein/dioxygenase	HMMPfam	PF00903	Glyoxalase	1	18,	138,	5.9e-06
501695	IPR000486	Extradiol ring-cleavage dioxygenase, classes I and II	ScanRegExp	PS00082	EXTRADIOL_DIOXYGENAS	1	118,	137,	NA
501702	IPR004455	NADP oxidoreductase, coenzyme F420-dependent	HMMPfam	PF03807	F420_oxidored	1	10,	275,	1.6e-23
501702	IPR000304	Delta 1-pyrroline-5-carboxylate reductase	HMMPIR	PIRSF000193	Pyrroline-5-carboxylate reductase	1	8,	293,	1.4e-45
501702	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	9,	187,	5.2e-09
501716	IPR007219	Fungal specific transcription factor	HMMPfam	PF04082	Fungal_trans	1	38,	128,	0.0013
501726	IPR005924	Arginase	FPrintScan	PR00116	ARGINASE	2	166,290,	181,319,	3e-12,3e-12
501726	IPR006035	Ureohydrolase	HMMPfam	PF00491	Arginase	1	64,	367,	6e-36
501726	IPR006035	Ureohydrolase	ScanRegExp	PS00147	ARGINASE_1	1	166,	179,	8e-5
501726	IPR006035	Ureohydrolase	ScanRegExp	PS00148	ARGINASE_2	1	190,	198,	8e-5
501726	IPR006035	Ureohydrolase	ScanRegExp	PS01053	ARGINASE_3	1	293,	314,	8e-5
501728	IPR000873	AMP-dependent synthetase and ligase	FPrintScan	PR00154	AMPBINDING	2	181,193,	192,201,	0.018,0.018
501728	IPR000873	AMP-dependent synthetase and ligase	HMMPfam	PF00501	AMP-binding	1	65,	454,	5.8e-76
501728	IPR006163	Phosphopantetheine-binding	HMMPfam	PF00550	PP-binding	1	602,	669,	4.7e-08
501728	IPR013120	Male sterility, NAD-binding	HMMPfam	PF07993	NAD_binding_4	1	718,	970,	1.8e-49
501728	IPR010080	Thioester reductase	HMMTigr	TIGR01746	Thioester-redct: thioester reductase	1	715,	1116,	7.7e-56
501728	IPR006163	Phosphopantetheine-binding	ProfileScan	PS50075	ACP_DOMAIN	1	600,	669,	14.550
501728	IPR006162	Phosphopantetheine attachment site	ScanRegExp	PS00012	PHOSPHOPANTETHEINE	1	627,	642,	NA
501728	IPR000873	AMP-dependent synthetase and ligase	ScanRegExp	PS00455	AMP_BINDING	1	186,	197,	8e-5
501728	IPR009081	Acyl carrier protein-like	superfamily	SSF47336	ACP-like	1	593,	672,	1.6e-14
501728	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	713,	981,	1.4e-21
501751	IPR011687	P60-like	HMMPfam	PF07767	Nop53	1	22,	408,	1.3e-115
501751	IPR011211	Tumor suppressor protein Gltscr2	HMMPIR	PIRSF017302	Tumor suppressor protein, Gltscr2/p60 type	1	5,	441,	1.3e-37
501752	IPR002048	Calcium-binding EF-hand	HMMPfam	PF00036	efhand	1	540,	568,	7.5e-06
501752	IPR001327	Pyridine nucleotide-disulphide oxidoreductase, NAD-binding region	HMMPfam	PF00070	Pyr_redox	1	327,	438,	3.1e-11
501752	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	HMMPfam	PF07992	Pyr_redox_2	1	167,	304,	2.7e-07
501752	IPR002048	Calcium-binding EF-hand	HMMSmart	SM00054	no description	1	540,	568,	0.00039
501752	IPR002048	Calcium-binding EF-hand	ProfileScan	PS50222	EF_HAND_2	1	536,	571,	13.537
501752	IPR002048	Calcium-binding EF-hand	ScanRegExp	PS00018	EF_HAND_1	1	549,	561,	NA
501771	IPR011039	Transcription Factor IIF, Rap30/Rap74, interaction	superfamily	SSF50916	Rap30/74 interaction domains	1	79,	291,	4.8e-36
501783	IPR005570	RNA polymerase, Rpb8	BlastProDom	PD010724	Q7SAL1_NEUCR_Q7SAL1;	1	16,	151,	4e-43
501783	IPR005570	RNA polymerase, Rpb8	HMMPfam	PF03870	RNA_pol_Rpb8	1	13,	151,	6.4e-47
501783	IPR005570	RNA polymerase, Rpb8	HMMPIR	PIRSF000779	DNA-directed RNA polymerase, RPB8 subunit	1	1,	152,	4.4e-58
501783	IPR005570	RNA polymerase, Rpb8	HMMSmart	SM00658	no description	1	8,	151,	3.7e-41
501783	IPR016027	Nucleic acid-binding, OB-fold-like	superfamily	SSF50249	Nucleic acid-binding proteins	1	7,	151,	1.8e-46
501784	IPR008728	PAXNEB	HMMPfam	PF05625	PAXNEB	1	1,	372,	2.2e-35
501792	IPR002699	ATPase, V1/A1 complex, subunit D	BlastProDom	PD004122	Q6CAR5_EEEEE_Q6CAR5;	1	129,	181,	4e-18
501792	IPR002699	ATPase, V1/A1 complex, subunit D	HMMPfam	PF01813	ATP-synt_D	1	15,	204,	3.4e-90
501792	IPR002699	ATPase, V1/A1 complex, subunit D	HMMTigr	TIGR00309	V_ATPase_subD: V-type ATPase, D subunit	1	7,	206,	1.2e-64
501802	IPR003010	Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase	HMMPfam	PF00795	CN_hydrolase	1	2,	177,	3.3e-54
501802	IPR003010	Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase	ProfileScan	PS50263	CN_HYDROLASE	1	1,	293,	28.328
501802	IPR000132	Nitrilase/cyanide hydratase, conserved site	ScanRegExp	PS00920	NITRIL_CHT_1	1	27,	42,	8e-5
501802	IPR003010	Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase	superfamily	SSF56317	Carbon-nitrogen hydrolase	1	3,	298,	2.4e-53
501811	IPR013149	Alcohol dehydrogenase, zinc-binding	HMMPfam	PF00107	ADH_zinc_N	1	166,	306,	1.3e-36
501811	IPR013154	Alcohol dehydrogenase GroES-like	HMMPfam	PF08240	ADH_N	1	29,	134,	2.7e-10
501811	IPR011032	GroES-like	superfamily	SSF50129	GroES-like	1	30,	159,	2.4e-21
501811	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	138,	310,	1.2e-41
501828	IPR002110	Ankyrin	HMMPfam	PF00023	Ank	5	51,102,297,356,529,	75,142,312,402,544,	0.032,8.9,0.38,2.1e-05,5.2
501828	IPR002110	Ankyrin	ProfileScan	PS50297	ANK_REP_REGION	1	297,	412,	9.994
501828	IPR002110	Ankyrin	superfamily	SSF48403	Ankyrin repeat	2	20,498,	455,569,	3.9e-19,2.2e-06
501831	IPR000095	PAK-box/P21-Rho-binding	HMMPfam	PF00786	PBD	1	159,	214,	0.0024
501831	IPR000095	PAK-box/P21-Rho-binding	ProfileScan	PS50108	CRIB	1	160,	173,	7.830
501850	IPR000917	Sulphatase	HMMPfam	PF00884	Sulfatase	1	4,	429,	3.6e-30
501850	IPR000917	Sulphatase	ScanRegExp	PS00149	SULFATASE_2	1	94,	104,	8e-5
501850	IPR000917	Sulphatase	ScanRegExp	PS00523	SULFATASE_1	1	52,	64,	8e-5
501850	IPR017850	Alkaline-phosphatase-like, core domain	superfamily	SSF53649	Alkaline phosphatase-like	1	5,	457,	2.9e-103
501854	IPR003480	Transferase	HMMPfam	PF02458	Transferase	1	317,	374,	3.7e-05
501866	IPR001128	Cytochrome P450	FPrintScan	PR00385	P450	4	289,343,423,432,	306,354,432,443,	2.8e-12,2.8e-12,2.8e-12,2.8e-12
501866	IPR002401	Cytochrome P450, E-class, group I	FPrintScan	PR00463	EP450I	5	278,298,384,422,432,	295,324,408,432,455,	1.7e-16,1.7e-16,1.7e-16,1.7e-16,1.7e-16
501866	IPR001128	Cytochrome P450	HMMPfam	PF00067	p450	1	286,	457,	1.5e-48
501866	IPR001128	Cytochrome P450	ScanRegExp	PS00086	CYTOCHROME_P450	1	425,	434,	NA
501866	IPR001128	Cytochrome P450	superfamily	SSF48264	Cytochrome P450	1	34,	486,	9.9e-92
501890	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	4	33,110,185,204,	50,121,204,221,	4.5e-10,4.5e-10,4.5e-10,4.5e-10
501890	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	32,	152,	9e-17
501890	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	30,	259,	1.7e-44
501903	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	1	265,	303,	4.2e-05
501903	IPR013915	Pre-mRNA-splicing factor 19	HMMPfam	PF08606	Prp19	1	63,	132,	2.7e-44
501903	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	5	227,264,306,347,392,	263,303,344,386,431,	2.4e+02,0.00027,0.91,92,9.2
501903	IPR003613	U box	HMMSmart	SM00504	no description	1	1,	65,	1.3e-07
501903	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	1	271,	312,	9.874
501903	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	1	271,	312,	9.652
501903	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	148,	475,	2.1e-39
501910	IPR003439	ABC transporter-like	BlastProDom	PD000006	YCFI_YEAST_P39109;	1	1281,	1316,	1e-05
501910	IPR003439	ABC transporter-like	HMMPfam	PF00005	ABC_tran	2	608,1174,	775,1332,	4.7e-09,1.2e-31
501910	IPR001140	ABC transporter, transmembrane region	HMMPfam	PF00664	ABC_membrane	1	919,	1100,	2.6e-19
501910	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	2	605,1173,	776,1362,	0.043,2.9e-07
501910	IPR003439	ABC transporter-like	ProfileScan	PS50893	ABC_TRANSPORTER_2	2	579,1147,	799,1359,	12.892,15.260
501910	IPR011527	ABC transporter, transmembrane region, type 1	ProfileScan	PS50929	ABC_TM1F	2	266,915,	530,1108,	15.922,25.416
501910	IPR003439	ABC transporter-like	ScanRegExp	PS00211	ABC_TRANSPORTER_1	1	1281,	1295,	NA
501910	IPR011527	ABC transporter, transmembrane region, type 1	superfamily	SSF90123	Multidrug resistance ABC transporter MsbA, N-terminal domain	2	244,807,	551,1122,	6.8e-17,3.7e-44
501913	IPR001509	NAD-dependent epimerase/dehydratase	HMMPfam	PF01370	Epimerase	1	13,	253,	3.5e-72
501913	IPR006368	GDP-mannose 4,6-dehydratase	HMMTigr	TIGR01472	gmd: GDP-mannose 4,6-dehydratase	1	11,	345,	1.6e-166
501913	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	10,	338,	1.3e-78
501914	IPR000462	CDP-alcohol phosphatidyltransferase	HMMPfam	PF01066	CDP-OH_P_transf	1	42,	191,	1.7e-09
501914	IPR004820	Cytidylyltransferase	HMMPfam	PF01467	CTP_transf_2	1	252,	273,	3.3e-07
501914	IPR004821	Cytidyltransferase-related	HMMTigr	TIGR00125	cyt_tran_rel: cytidyltransferase-related	1	250,	322,	3.8e-05
501914	IPR000462	CDP-alcohol phosphatidyltransferase	ScanRegExp	PS00379	CDP_ALCOHOL_P_TRANSF	1	54,	76,	8e-5
501926	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	16,	53,	6.2e-09
501926	IPR007219	Fungal specific transcription factor	HMMPfam	PF04082	Fungal_trans	1	245,	351,	3.8e-09
501926	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMSmart	SM00066	no description	1	12,	55,	7.1e-06
501926	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	17,	46,	10.634
501926	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ScanRegExp	PS00463	ZN2_CY6_FUNGAL_1	1	17,	44,	8e-5
501926	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	5,	58,	2.3e-10
501946	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	46,	435,	4.1e-46
501946	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	40,	468,	19.417
501946	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	1,	472,	1.1e-62
501965	IPR001279	Beta-lactamase-like	HMMPfam	PF00753	Lactamase_B	1	69,	198,	1.5e-09
501967	IPR004046	Glutathione S-transferase, C-terminal	HMMPfam	PF00043	GST_C	1	102,	185,	6.3e-06
501967	IPR004045	Glutathione S-transferase, N-terminal	HMMPfam	PF02798	GST_N	1	1,	77,	7.6e-12
501967	IPR010987	Glutathione S-transferase, C-terminal-like	superfamily	SSF47616	Glutathione S-transferase (GST), C-terminal domain	1	74,	191,	1.6e-20
501967	IPR012336	Thioredoxin-like fold	superfamily	SSF52833	Thioredoxin-like	1	1,	89,	5.6e-21
502007	IPR001509	NAD-dependent epimerase/dehydratase	HMMPfam	PF01370	Epimerase	1	14,	133,	5e-09
502007	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	11,	288,	1.3e-30
502033	IPR013094	Alpha/beta hydrolase fold-3	HMMPfam	PF07859	Abhydrolase_3	1	78,	295,	1.3e-40
502041	IPR011769	Adenylate/cytidine kinase, N-terminal	BlastProDom	PD000657	UMPK_YEAST_P15700;	1	6,	35,	5e-07
502041	IPR000850	Adenylate kinase	FPrintScan	PR00094	ADENYLTKNASE	5	3,31,79,125,142,	16,45,95,140,156,	1.5e-17,1.5e-17,1.5e-17,1.5e-17,1.5e-17
502041	IPR000850	Adenylate kinase	HMMPfam	PF00406	ADK	1	6,	156,	2.8e-22
502041	IPR000850	Adenylate kinase	ScanRegExp	PS00113	ADENYLATE_KINASE	1	79,	90,	8e-5
502064	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	55,	427,	4.2e-37
502064	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	51,	463,	11.016
502064	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	34,	465,	2.3e-62
502098	IPR005798	Cytochrome b/b6, C-terminal	ProfileScan	PS51003	CYTB_CTER	1	17,	78,	17.684
502098	IPR016174	Transmembrane di-haem cytochrome	superfamily	SSF81342	Transmembrane di-heme cytochromes	1	1,	67,	7.2e-16
502100	IPR000883	Cytochrome c oxidase, subunit I	HMMPfam	PF00115	COX1	2	1,38,	36,88,	2.9e-16,1.1e-22
502100	IPR000883	Cytochrome c oxidase, subunit I	ProfileScan	PS50855	COX1	1	1,	89,	15.534
502100	IPR000883	Cytochrome c oxidase, subunit I	superfamily	SSF81442	Cytochrome c oxidase subunit I-like	1	1,	88,	5.8e-28
502101	IPR001395	Aldo/keto reductase	BlastProDom	PD000288	AAD4_YEAST_Q07747;	1	42,	231,	1e-81
502101	IPR001395	Aldo/keto reductase	HMMPfam	PF00248	Aldo_ket_red	1	18,	339,	3.8e-67
502101	IPR001395	Aldo/keto reductase	superfamily	SSF51430	NAD(P)-linked oxidoreductase	1	21,	337,	1.6e-81
502104	IPR001375	Peptidase S9, prolyl oligopeptidase active site region	HMMPfam	PF00326	Peptidase_S9	1	564,	763,	5.3e-55
502104	IPR002469	Peptidase S9B, dipeptidylpeptidase IV N-terminal	HMMPfam	PF00930	DPPIV_N	1	263,	482,	7.9e-39
502106	IPR008030	NmrA-like	HMMPfam	PF05368	NmrA	1	6,	247,	3e-25
502106	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	6,	275,	1.9e-50
502113	IPR000383	Peptidase S15	HMMPfam	PF02129	Peptidase_S15	1	44,	310,	2.8e-39
502113	IPR013736	Peptidase S15/CocE/NonD,  C-terminal	HMMPfam	PF08530	PepX_C	1	331,	555,	8.1e-30
502113	IPR005674	CocE/NonD hydrolase	HMMTigr	TIGR00976	/NonD: hydrolase CocE/NonD family protein	1	40,	561,	1.2e-49
502113	IPR008979	Galactose-binding like	superfamily	SSF49785	Galactose-binding domain-like	1	349,	557,	5.5e-39
502117	IPR002818	ThiJ/PfpI	HMMPfam	PF01965	DJ-1_PfpI	1	35,	227,	2.1e-14
502120	IPR000719	Protein kinase, core	BlastProDom	PD000001	Q9XTC6_CAEEL_Q9XTC6;	1	199,	300,	0.006
502120	IPR017442	Serine/threonine protein kinase-related	HMMPfam	PF00069	Pkinase	1	150,	464,	3.9e-07
502120	IPR002290	Serine/threonine protein kinase	HMMSmart	SM00220	no description	1	150,	463,	7.4e-07
502120	IPR000719	Protein kinase, core	ProfileScan	PS50011	PROTEIN_KINASE_DOM	1	150,	469,	17.277
502120	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	1	125,	462,	8.4e-22
502121	IPR000086	NUDIX hydrolase, core	HMMPfam	PF00293	NUDIX	1	95,	223,	2.5e-20
502121	IPR000086	NUDIX hydrolase, core	ScanRegExp	PS00893	NUDIX	1	135,	156,	8e-5
502121	IPR015797	NUDIX	superfamily	SSF55811	Nudix	1	96,	219,	5.6e-21
502123	IPR000086	NUDIX hydrolase, core	HMMPfam	PF00293	NUDIX	1	51,	175,	4.1e-17
502123	IPR015797	NUDIX	superfamily	SSF55811	Nudix	1	52,	174,	1.4e-22
502129	IPR010520	Protein of unknown function DUF1100, hydrolase-like	HMMPfam	PF06500	DUF1100	1	125,	169,	0.00028
502132	IPR015075	Protein of unknown function DUF1857	HMMPfam	PF08982	DUF1857	1	5,	159,	4.3e-27
502133	IPR001938	Thaumatin, pathogenesis-related	superfamily	SSF49870	Osmotin, thaumatin-like protein	1	100,	205,	0.002
502138	IPR010730	Heterokaryon incompatibility	HMMPfam	PF06985	HET	1	73,	199,	8.5e-29
502141	IPR001155	NADH:flavin oxidoreductase/NADH oxidase, N-terminal	HMMPfam	PF00724	Oxidored_FMN	1	13,	345,	2e-103
502148	IPR000322	Glycoside hydrolase, family 31	HMMPfam	PF01055	Glyco_hydro_31	1	209,	658,	3.6e-148
502148	IPR017853	Glycoside hydrolase, catalytic core	superfamily	SSF51445	(Trans)glycosidases	1	223,	507,	2.2e-07
502172	IPR000719	Protein kinase, core	BlastProDom	PD000001	Q6RET7_MEDTR_Q6RET7;	1	337,	491,	0.001
502172	IPR017442	Serine/threonine protein kinase-related	HMMPfam	PF00069	Pkinase	1	230,	494,	0.00011
502172	IPR002290	Serine/threonine protein kinase	HMMSmart	SM00220	no description	1	224,	494,	0.00021
502172	IPR000719	Protein kinase, core	ProfileScan	PS50011	PROTEIN_KINASE_DOM	1	175,	498,	12.429
502172	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	1	234,	525,	1.1e-10
502174	IPR006025	Peptidase M, neutral zinc metallopeptidases, zinc-binding site	ScanRegExp	PS00142	ZINC_PROTEASE	1	149,	158,	NA
502176	IPR004294	Carotenoid oxygenase	HMMPfam	PF03055	RPE65	1	13,	494,	2.3e-60
502179	IPR002925	Dienelactone hydrolase	HMMPfam	PF01738	DLH	1	30,	245,	3.6e-23
502192	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	superfamily	SSF55048	Probable ACP-binding domain of malonyl-CoA ACP transacylase	1	28,	92,	4.2e-07
502195	IPR013968	Polyketide synthase, KR	HMMPfam	PF08659	KR	1	8,	122,	4e-16
502195	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	22,	122,	0.0056
502198	IPR001764	Glycoside hydrolase, family 3, N-terminal	HMMPfam	PF00933	Glyco_hydro_3	1	93,	345,	4e-98
502198	IPR002772	Glycoside hydrolase, family 3, C-terminal	HMMPfam	PF01915	Glyco_hydro_3_C	1	414,	642,	4.8e-71
502198	IPR017853	Glycoside hydrolase, catalytic core	superfamily	SSF51445	(Trans)glycosidases	1	58,	413,	9.5e-82
502198	IPR002772	Glycoside hydrolase, family 3, C-terminal	superfamily	SSF52279	Beta-D-glucan exohydrolase, C-terminal domain	1	414,	643,	1e-22
502203	IPR001138	Fungal transcriptional regulatory protein, N-terminal	FPrintScan	PR00054	FUNGALZNCYS	3	38,45,54,	44,51,64,	6.1,6.1,6.1
502203	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	37,	76,	2.7e-08
502203	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMSmart	SM00066	no description	1	33,	77,	9.8e-08
502203	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	38,	68,	11.492
502203	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ScanRegExp	PS00463	ZN2_CY6_FUNGAL_1	1	38,	66,	8e-5
502203	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	26,	80,	8.4e-12
502215	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	4	28,101,177,196,	45,112,196,213,	6.5e-11,6.5e-11,6.5e-11,6.5e-11
502215	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	27,	146,	6.4e-12
502215	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	25,	254,	8.3e-47
502236	IPR005630	Terpene synthase, metal-binding	HMMPfam	PF03936	Terpene_synth_C	1	22,	286,	0.0016
502236	IPR008949	Terpenoid synthase	superfamily	SSF48576	Terpenoid synthases	1	15,	325,	2.5e-48
502255	IPR001395	Aldo/keto reductase	BlastProDom	PD000288	Q89IT7_BRAJA_Q89IT7;	1	13,	318,	6e-57
502255	IPR001395	Aldo/keto reductase	FPrintScan	PR00069	ALDKETRDTASE	4	50,115,146,183,	74,133,163,212,	3.4e-06,3.4e-06,3.4e-06,3.4e-06
502255	IPR001395	Aldo/keto reductase	HMMPfam	PF00248	Aldo_ket_red	1	14,	320,	1.2e-61
502255	IPR002345	Lipocalin	ScanRegExp	PS00213	LIPOCALIN	1	66,	77,	NA
502255	IPR001395	Aldo/keto reductase	superfamily	SSF51430	NAD(P)-linked oxidoreductase	1	8,	318,	1.3e-97
502258	IPR011701	Major facilitator superfamily MFS-1	HMMPfam	PF07690	MFS_1	1	71,	517,	2.6e-33
502258	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	25,	553,	2.5e-49
502262	IPR001138	Fungal transcriptional regulatory protein, N-terminal	FPrintScan	PR00054	FUNGALZNCYS	3	23,30,38,	29,36,48,	16,16,16
502262	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	22,	60,	0.00078
502262	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMSmart	SM00066	no description	1	18,	61,	0.0053
502262	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	23,	50,	9.446
502262	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	11,	64,	4.7e-09
502264	IPR007111	NACHT nucleoside triphosphatase	ProfileScan	PS50837	NACHT	1	288,	451,	10.393
502271	IPR010730	Heterokaryon incompatibility	HMMPfam	PF06985	HET	1	140,	251,	3.4e-20
502289	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	16,	56,	0.00012
502289	IPR007219	Fungal specific transcription factor	HMMPfam	PF04082	Fungal_trans	1	309,	405,	1.9e-11
502289	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMSmart	SM00066	no description	1	12,	57,	4.1e-06
502289	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	17,	48,	9.655
502289	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ScanRegExp	PS00463	ZN2_CY6_FUNGAL_1	1	17,	46,	8e-5
502289	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	5,	60,	4.7e-07
502302	IPR000182	GCN5-related N-acetyltransferase	HMMPfam	PF00583	Acetyltransf_1	1	68,	178,	1.1e-05
502302	IPR000182	GCN5-related N-acetyltransferase	ProfileScan	PS51186	GNAT	1	63,	200,	11.429
502302	IPR016181	Acyl-CoA N-acyltransferase	superfamily	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	1,	198,	4.7e-17
502327	IPR013919	Peroxisome membrane protein, Pex16	HMMPfam	PF08610	Pex16	1	1,	264,	1.1e-82
502347	IPR000719	Protein kinase, core	BlastProDom	PD000001	DSK1_SCHPO_P36616;	2	46,316,	187,400,	7e-77,5e-33
502347	IPR017442	Serine/threonine protein kinase-related	HMMPfam	PF00069	Pkinase	1	46,	475,	6.3e-46
502347	IPR001245	Tyrosine protein kinase	HMMSmart	SM00219	no description	1	46,	425,	0.0029
502347	IPR002290	Serine/threonine protein kinase	HMMSmart	SM00220	no description	1	46,	475,	3.6e-51
502347	IPR000719	Protein kinase, core	ProfileScan	PS50011	PROTEIN_KINASE_DOM	1	46,	475,	31.156
502347	IPR017441	Protein kinase ATP binding, conserved site	ScanRegExp	PS00107	PROTEIN_KINASE_ATP	1	52,	75,	8e-5
502347	IPR008271	Serine/threonine protein kinase, active site	ScanRegExp	PS00108	PROTEIN_KINASE_ST	1	175,	187,	8e-5
502347	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	1	32,	477,	1.5e-78
502365	IPR013149	Alcohol dehydrogenase, zinc-binding	HMMPfam	PF00107	ADH_zinc_N	1	1658,	1806,	3.1e-22
502365	IPR014030	Beta-ketoacyl synthase, N-terminal	HMMPfam	PF00109	ketoacyl-synt	1	14,	265,	1.4e-85
502365	IPR014043	Acyl transferase	HMMPfam	PF00698	Acyl_transf_1	1	540,	873,	2.2e-71
